url                                                            , image_name   , accession_number
http://fm-digital-assets.fieldmuseum.org/2822/232/V0619546F.jpg, V0619546F.jpg, 865965
http://fm-digital-assets.fieldmuseum.org/2820/377/V0619547F.jpg, V0619547F.jpg, 942176
http://fm-digital-assets.fieldmuseum.org/2821/934/V0619548F.jpg, V0619548F.jpg, 1627909
http://fm-digital-assets.fieldmuseum.org/2822/175/V0619549F.jpg, V0619549F.jpg, 576827
http://fm-digital-assets.fieldmuseum.org/2819/676/V0619550F.jpg, V0619550F.jpg, 1944251
http://fm-digital-assets.fieldmuseum.org/2820/237/V0619551F.jpg, V0619551F.jpg, 1952592
http://fm-digital-assets.fieldmuseum.org/2820/968/V0619552F.jpg, V0619552F.jpg, 1952610
http://fm-digital-assets.fieldmuseum.org/2822/033/V0619553F.jpg, V0619553F.jpg, 1944394
http://fm-digital-assets.fieldmuseum.org/2819/984/V0619554F.jpg, V0619554F.jpg, 1945345
http://fm-digital-assets.fieldmuseum.org/2820/233/V0619555F.jpg, V0619555F.jpg, 1976172
http://fm-digital-assets.fieldmuseum.org/2821/698/V0619556F.jpg, V0619556F.jpg, 2060853
http://fm-digital-assets.fieldmuseum.org/2821/113/V0619557F.jpg, V0619557F.jpg, 1724924
http://fm-digital-assets.fieldmuseum.org/2821/897/V0619558F.jpg, V0619558F.jpg, 1637367
http://fm-digital-assets.fieldmuseum.org/2821/448/V0619559F.jpg, V0619559F.jpg, 1805656
http://fm-digital-assets.fieldmuseum.org/2820/881/V0619560F.jpg, V0619560F.jpg, 1724950
http://fm-digital-assets.fieldmuseum.org/2819/604/V0619561F.jpg, V0619561F.jpg, 1724952
http://fm-digital-assets.fieldmuseum.org/2820/397/V0619562F.jpg, V0619562F.jpg, 1724951
http://fm-digital-assets.fieldmuseum.org/2822/440/V0619563F.jpg, V0619563F.jpg, 576926
http://fm-digital-assets.fieldmuseum.org/2821/873/V0619564F.jpg, V0619564F.jpg, 980794
http://fm-digital-assets.fieldmuseum.org/2821/580/V0619565F.jpg, V0619565F.jpg, 1797667
http://fm-digital-assets.fieldmuseum.org/2822/110/V0619566F.jpg, V0619566F.jpg, 1086721
http://fm-digital-assets.fieldmuseum.org/2819/449/V0619567F.jpg, V0619567F.jpg, 1507779
http://fm-digital-assets.fieldmuseum.org/2822/213/V0619568F.jpg, V0619568F.jpg, 1671867
http://fm-digital-assets.fieldmuseum.org/2820/420/V0619569F.jpg, V0619569F.jpg, 1761998
http://fm-digital-assets.fieldmuseum.org/2821/766/V0619570F.jpg, V0619570F.jpg, 576693
http://fm-digital-assets.fieldmuseum.org/2821/740/V0619571F.jpg, V0619571F.jpg, 1749115
http://fm-digital-assets.fieldmuseum.org/2821/719/V0619572F.jpg, V0619572F.jpg, 1725032
http://fm-digital-assets.fieldmuseum.org/2822/063/V0619573F.jpg, V0619573F.jpg, 1724974
http://fm-digital-assets.fieldmuseum.org/2821/738/V0619574F.jpg, V0619574F.jpg, 2157441
http://fm-digital-assets.fieldmuseum.org/2820/120/V0619575F.jpg, V0619575F.jpg, 2157420
http://fm-digital-assets.fieldmuseum.org/2819/793/V0619576F.jpg, V0619576F.jpg, 1724940
http://fm-digital-assets.fieldmuseum.org/2820/530/V0619577F.jpg, V0619577F.jpg, 1724955
http://fm-digital-assets.fieldmuseum.org/2821/022/V0619578F.jpg, V0619578F.jpg, 1724939
http://fm-digital-assets.fieldmuseum.org/2819/974/V0619579F.jpg, V0619579F.jpg, 1724938
http://fm-digital-assets.fieldmuseum.org/2819/712/V0619580F.jpg, V0619580F.jpg, 1724949
http://fm-digital-assets.fieldmuseum.org/2821/608/V0619581F.jpg, V0619581F.jpg, 1724925
http://fm-digital-assets.fieldmuseum.org/2822/437/V0619582F.jpg, V0619582F.jpg, 1806396
http://fm-digital-assets.fieldmuseum.org/2822/194/V0619583F.jpg, V0619583F.jpg, 1754511
http://fm-digital-assets.fieldmuseum.org/2822/281/V0619584F.jpg, V0619584F.jpg, 1925637
http://fm-digital-assets.fieldmuseum.org/2819/451/V0619585F.jpg, V0619585F.jpg, 1932221
http://fm-digital-assets.fieldmuseum.org/2822/300/V0619586F.jpg, V0619586F.jpg, 1932028
http://fm-digital-assets.fieldmuseum.org/2820/108/V0619587F.jpg, V0619587F.jpg, 1926835
http://fm-digital-assets.fieldmuseum.org/2822/288/V0619588F.jpg, V0619588F.jpg, 2039638
http://fm-digital-assets.fieldmuseum.org/2820/673/V0619589F.jpg, V0619589F.jpg, 0619589
http://fm-digital-assets.fieldmuseum.org/2819/594/V0619590F.jpg, V0619590F.jpg, 2197534
http://fm-digital-assets.fieldmuseum.org/2819/441/V0619591F.jpg, V0619591F.jpg, 2118409
http://fm-digital-assets.fieldmuseum.org/2819/718/V0619592F.jpg, V0619592F.jpg, 2048341
http://fm-digital-assets.fieldmuseum.org/2822/181/V0619593F.jpg, V0619593F.jpg, 2115724
http://fm-digital-assets.fieldmuseum.org/2820/950/V0619594F.jpg, V0619594F.jpg, 2143662
http://fm-digital-assets.fieldmuseum.org/2822/127/V0619595F.jpg, V0619595F.jpg, 2048028
http://fm-digital-assets.fieldmuseum.org/2821/350/V0619596F.jpg, V0619596F.jpg, 2034972
http://fm-digital-assets.fieldmuseum.org/2821/807/V0619597F.jpg, V0619597F.jpg, 1797672
http://fm-digital-assets.fieldmuseum.org/2820/091/V0619598F.jpg, V0619598F.jpg, 2131186
http://fm-digital-assets.fieldmuseum.org/2822/337/V0619599F.jpg, V0619599F.jpg, 1872915
http://fm-digital-assets.fieldmuseum.org/2819/469/V0619600F.jpg, V0619600F.jpg, 2185928
http://fm-digital-assets.fieldmuseum.org/2821/881/V0619601F.jpg, V0619601F.jpg, 1872892
http://fm-digital-assets.fieldmuseum.org/2819/890/V0619602F.jpg, V0619602F.jpg, 1872909
http://fm-digital-assets.fieldmuseum.org/2821/660/V0619603F.jpg, V0619603F.jpg, 1869665
http://fm-digital-assets.fieldmuseum.org/2820/279/V0619604F.jpg, V0619604F.jpg, 1706636
http://fm-digital-assets.fieldmuseum.org/2820/724/V0619605F.jpg, V0619605F.jpg, 700493
http://fm-digital-assets.fieldmuseum.org/2819/777/V0619606F.jpg, V0619606F.jpg, "<Error, Please Double Check>"
http://fm-digital-assets.fieldmuseum.org/2820/323/V0619607F.jpg, V0619607F.jpg, 0619607
http://fm-digital-assets.fieldmuseum.org/2821/536/V0619608F.jpg, V0619608F.jpg, 700593
http://fm-digital-assets.fieldmuseum.org/2820/687/V0619609F.jpg, V0619609F.jpg, 709102
http://fm-digital-assets.fieldmuseum.org/2821/808/V0619610F.jpg, V0619610F.jpg, 2187212
http://fm-digital-assets.fieldmuseum.org/2822/455/V0619611F.jpg, V0619611F.jpg, 841815
http://fm-digital-assets.fieldmuseum.org/2819/473/V0619612F.jpg, V0619612F.jpg, 1902957
http://fm-digital-assets.fieldmuseum.org/2822/282/V0619613F.jpg, V0619613F.jpg, 0619613
http://fm-digital-assets.fieldmuseum.org/2821/875/V0619614F.jpg, V0619614F.jpg, 466237
http://fm-digital-assets.fieldmuseum.org/2822/322/V0619615F.jpg, V0619615F.jpg, 1273028
http://fm-digital-assets.fieldmuseum.org/2821/482/V0619616F.jpg, V0619616F.jpg, "<Error, Please Double Check>"
http://fm-digital-assets.fieldmuseum.org/2821/809/V0619617F.jpg, V0619617F.jpg, 187323
http://fm-digital-assets.fieldmuseum.org/2821/864/V0619618F.jpg, V0619618F.jpg, 846118
http://fm-digital-assets.fieldmuseum.org/2821/512/V0619619F.jpg, V0619619F.jpg, "<Error, Please Double Check>"
http://fm-digital-assets.fieldmuseum.org/2821/279/V0619620F.jpg, V0619620F.jpg, 1764575
http://fm-digital-assets.fieldmuseum.org/2822/367/V0619621F.jpg, V0619621F.jpg, 1764574
http://fm-digital-assets.fieldmuseum.org/2821/753/V0619622F.jpg, V0619622F.jpg, 848559
http://fm-digital-assets.fieldmuseum.org/2820/281/V0619623F.jpg, V0619623F.jpg, 2132231
http://fm-digital-assets.fieldmuseum.org/2821/089/V0619624F.jpg, V0619624F.jpg, 2131374
http://fm-digital-assets.fieldmuseum.org/2820/022/V0619625F.jpg, V0619625F.jpg, 1809068
http://fm-digital-assets.fieldmuseum.org/2821/243/V0619626F.jpg, V0619626F.jpg, 1742805
http://fm-digital-assets.fieldmuseum.org/2822/136/V0619627F.jpg, V0619627F.jpg, 1731082
http://fm-digital-assets.fieldmuseum.org/2819/807/V0619628F.jpg, V0619628F.jpg, 1782031
http://fm-digital-assets.fieldmuseum.org/2821/440/V0619629F.jpg, V0619629F.jpg, 1719458
http://fm-digital-assets.fieldmuseum.org/2819/767/V0619630F.jpg, V0619630F.jpg, 1719461
http://fm-digital-assets.fieldmuseum.org/2822/325/V0619631F.jpg, V0619631F.jpg, 1719459
http://fm-digital-assets.fieldmuseum.org/2821/012/V0619632F.jpg, V0619632F.jpg, 1803253
http://fm-digital-assets.fieldmuseum.org/2820/156/V0619633F.jpg, V0619633F.jpg, 0619633
http://fm-digital-assets.fieldmuseum.org/2822/283/V0619634F.jpg, V0619634F.jpg, 1835760
http://fm-digital-assets.fieldmuseum.org/2820/329/V0619635F.jpg, V0619635F.jpg, 1835761
http://fm-digital-assets.fieldmuseum.org/2821/800/V0619636F.jpg, V0619636F.jpg, 1865437
http://fm-digital-assets.fieldmuseum.org/2821/916/V0619637F.jpg, V0619637F.jpg, 1862205
http://fm-digital-assets.fieldmuseum.org/2820/004/V0619638F.jpg, V0619638F.jpg, 1927992
http://fm-digital-assets.fieldmuseum.org/2821/743/V0619639F.jpg, V0619639F.jpg, 1862204
http://fm-digital-assets.fieldmuseum.org/2821/810/V0619640F.jpg, V0619640F.jpg, 1901079
http://fm-digital-assets.fieldmuseum.org/2820/253/V0619641F.jpg, V0619641F.jpg, 1895316
http://fm-digital-assets.fieldmuseum.org/2820/041/V0619642F.jpg, V0619642F.jpg, 196561
http://fm-digital-assets.fieldmuseum.org/2819/738/V0619643F.jpg, V0619643F.jpg, 1965641
http://fm-digital-assets.fieldmuseum.org/2819/576/V0619644F.jpg, V0619644F.jpg, 1965640
http://fm-digital-assets.fieldmuseum.org/2820/891/V0619645F.jpg, V0619645F.jpg, 700475
http://fm-digital-assets.fieldmuseum.org/2819/803/V0619646F.jpg, V0619646F.jpg, 600541
http://fm-digital-assets.fieldmuseum.org/2819/728/V0619647F.jpg, V0619647F.jpg, 864339
http://fm-digital-assets.fieldmuseum.org/2819/847/V0619648F.jpg, V0619648F.jpg, 933507
http://fm-digital-assets.fieldmuseum.org/2819/429/V0619649F.jpg, V0619649F.jpg, 1104402
http://fm-digital-assets.fieldmuseum.org/2821/444/V0619650F.jpg, V0619650F.jpg, 607573
http://fm-digital-assets.fieldmuseum.org/2822/020/V0619651F.jpg, V0619651F.jpg, 987366
http://fm-digital-assets.fieldmuseum.org/2820/699/V0619652F.jpg, V0619652F.jpg, 1038556
http://fm-digital-assets.fieldmuseum.org/2822/418/V0619653F.jpg, V0619653F.jpg, 974069
http://fm-digital-assets.fieldmuseum.org/2822/176/V0619654F.jpg, V0619654F.jpg, 977505
http://fm-digital-assets.fieldmuseum.org/2819/584/V0619655F.jpg, V0619655F.jpg, 1197579
http://fm-digital-assets.fieldmuseum.org/2819/457/V0619656F.jpg, V0619656F.jpg, 1197235
http://fm-digital-assets.fieldmuseum.org/2820/895/V0619657F.jpg, V0619657F.jpg, 1196961
http://fm-digital-assets.fieldmuseum.org/2822/124/V0619658F.jpg, V0619658F.jpg, 759486
http://fm-digital-assets.fieldmuseum.org/2821/716/V0619659F.jpg, V0619659F.jpg, 705976
http://fm-digital-assets.fieldmuseum.org/2820/504/V0619660F.jpg, V0619660F.jpg, 1683716
http://fm-digital-assets.fieldmuseum.org/2822/445/V0619661F.jpg, V0619661F.jpg, 1106460
http://fm-digital-assets.fieldmuseum.org/2820/893/V0619662F.jpg, V0619662F.jpg, 1106459
http://fm-digital-assets.fieldmuseum.org/2821/564/V0619663F.jpg, V0619663F.jpg, 1683718
http://fm-digital-assets.fieldmuseum.org/2822/497/V0619664F.jpg, V0619664F.jpg, 223332
http://fm-digital-assets.fieldmuseum.org/2819/930/V0619665F.jpg, V0619665F.jpg, 995726
http://fm-digital-assets.fieldmuseum.org/2820/625/V0619666F.jpg, V0619666F.jpg, 1105464
http://fm-digital-assets.fieldmuseum.org/2819/674/V0619667F.jpg, V0619667F.jpg, 1197761
http://fm-digital-assets.fieldmuseum.org/2821/598/V0619668F.jpg, V0619668F.jpg, 991555
http://fm-digital-assets.fieldmuseum.org/2822/353/V0619669F.jpg, V0619669F.jpg, 1496956
http://fm-digital-assets.fieldmuseum.org/2822/125/V0619670F.jpg, V0619670F.jpg, 1059994
http://fm-digital-assets.fieldmuseum.org/2821/283/V0619671F.jpg, V0619671F.jpg, 241701
http://fm-digital-assets.fieldmuseum.org/2821/428/V0619672F.jpg, V0619672F.jpg, 1108466
http://fm-digital-assets.fieldmuseum.org/2820/932/V0619673F.jpg, V0619673F.jpg, 974194
http://fm-digital-assets.fieldmuseum.org/2821/173/V0619674F.jpg, V0619674F.jpg, 1741568
http://fm-digital-assets.fieldmuseum.org/2822/297/V0619675F.jpg, V0619675F.jpg, 1702292
http://fm-digital-assets.fieldmuseum.org/2822/426/V0619676F.jpg, V0619676F.jpg, 1744756
http://fm-digital-assets.fieldmuseum.org/2822/433/V0619677F.jpg, V0619677F.jpg, 1747467
http://fm-digital-assets.fieldmuseum.org/2821/606/V0619678F.jpg, V0619678F.jpg, 2291449
http://fm-digital-assets.fieldmuseum.org/2821/620/V0619679F.jpg, V0619679F.jpg, 2296769
http://fm-digital-assets.fieldmuseum.org/2821/466/V0619680F.jpg, V0619680F.jpg, 2282329
http://fm-digital-assets.fieldmuseum.org/2820/873/V0619681F.jpg, V0619681F.jpg, 1887933
http://fm-digital-assets.fieldmuseum.org/2822/045/V0619682F.jpg, V0619682F.jpg, 1898991
http://fm-digital-assets.fieldmuseum.org/2821/285/V0619683F.jpg, V0619683F.jpg, 823525
http://fm-digital-assets.fieldmuseum.org/2820/285/V0619684F.jpg, V0619684F.jpg, 1026371
http://fm-digital-assets.fieldmuseum.org/2822/241/V0619685F.jpg, V0619685F.jpg, "<Error, Please Double Check>"
http://fm-digital-assets.fieldmuseum.org/2822/501/V0619686F.jpg, V0619686F.jpg, "<Error, Please Double Check>"
http://fm-digital-assets.fieldmuseum.org/2821/668/V0619687F.jpg, V0619687F.jpg, 1287352
http://fm-digital-assets.fieldmuseum.org/2819/765/V0619688F.jpg, V0619688F.jpg, 189913
http://fm-digital-assets.fieldmuseum.org/2820/057/V0619689F.jpg, V0619689F.jpg, "<Error, Please Double Check>"
http://fm-digital-assets.fieldmuseum.org/2821/478/V0619690F.jpg, V0619690F.jpg, 710786
http://fm-digital-assets.fieldmuseum.org/2822/215/V0619691F.jpg, V0619691F.jpg, 614084
http://fm-digital-assets.fieldmuseum.org/2821/141/V0619692F.jpg, V0619692F.jpg, 415713
http://fm-digital-assets.fieldmuseum.org/2822/339/V0619693F.jpg, V0619693F.jpg, 438144
http://fm-digital-assets.fieldmuseum.org/2821/859/V0619694F.jpg, V0619694F.jpg, 1949001
http://fm-digital-assets.fieldmuseum.org/2820/991/V0619695F.jpg, V0619695F.jpg, 890438
http://fm-digital-assets.fieldmuseum.org/2821/813/V0619696F.jpg, V0619696F.jpg, 846113
http://fm-digital-assets.fieldmuseum.org/2821/818/V0619697F.jpg, V0619697F.jpg, 386520
http://fm-digital-assets.fieldmuseum.org/2819/606/V0619698F.jpg, V0619698F.jpg, 386397
http://fm-digital-assets.fieldmuseum.org/2820/964/V0619699F.jpg, V0619699F.jpg, 709101
http://fm-digital-assets.fieldmuseum.org/2819/795/V0619700F.jpg, V0619700F.jpg, 243714
http://fm-digital-assets.fieldmuseum.org/2819/860/V0619701F.jpg, V0619701F.jpg, 386626
http://fm-digital-assets.fieldmuseum.org/2819/751/V0619702F.jpg, V0619702F.jpg, 415712
http://fm-digital-assets.fieldmuseum.org/2819/568/V0619703F.jpg, V0619703F.jpg, 2228992
http://fm-digital-assets.fieldmuseum.org/2819/761/V0619704F.jpg, V0619704F.jpg, 1889916
http://fm-digital-assets.fieldmuseum.org/2822/360/V0619705F.jpg, V0619705F.jpg, 1279882
http://fm-digital-assets.fieldmuseum.org/2821/917/V0619706F.jpg, V0619706F.jpg, 2149692
http://fm-digital-assets.fieldmuseum.org/2822/491/V0619707F.jpg, V0619707F.jpg, 2234468
http://fm-digital-assets.fieldmuseum.org/2822/284/V0619708F.jpg, V0619708F.jpg, 2234466
http://fm-digital-assets.fieldmuseum.org/2819/421/V0619709F.jpg, V0619709F.jpg, 2164417
http://fm-digital-assets.fieldmuseum.org/2820/144/V0619710F.jpg, V0619710F.jpg, 2216489
http://fm-digital-assets.fieldmuseum.org/2822/243/V0619711F.jpg, V0619711F.jpg, 1276375
http://fm-digital-assets.fieldmuseum.org/2820/289/V0619712F.jpg, V0619712F.jpg, 1276414
http://fm-digital-assets.fieldmuseum.org/2821/684/V0619713F.jpg, V0619713F.jpg, 2136771
http://fm-digital-assets.fieldmuseum.org/2819/540/V0619714F.jpg, V0619714F.jpg, 2234467
http://fm-digital-assets.fieldmuseum.org/2819/616/V0619715F.jpg, V0619715F.jpg, 1616490
http://fm-digital-assets.fieldmuseum.org/2821/704/V0619716F.jpg, V0619716F.jpg, 1494084
http://fm-digital-assets.fieldmuseum.org/2821/869/V0619717F.jpg, V0619717F.jpg, 1277282
http://fm-digital-assets.fieldmuseum.org/2820/371/V0619718F.jpg, V0619718F.jpg, 4249920
http://fm-digital-assets.fieldmuseum.org/2820/179/V0619719F.jpg, V0619719F.jpg, 1631546
http://fm-digital-assets.fieldmuseum.org/2820/902/V0619720F.jpg, V0619720F.jpg, 713374
http://fm-digital-assets.fieldmuseum.org/2820/754/V0619721F.jpg, V0619721F.jpg, 712007
http://fm-digital-assets.fieldmuseum.org/2820/089/V0619722F.jpg, V0619722F.jpg, 696410
http://fm-digital-assets.fieldmuseum.org/2821/570/V0619723F.jpg, V0619723F.jpg, 683577
http://fm-digital-assets.fieldmuseum.org/2821/894/V0619724F.jpg, V0619724F.jpg, 782410
http://fm-digital-assets.fieldmuseum.org/2820/863/V0619725F.jpg, V0619725F.jpg, 705978
http://fm-digital-assets.fieldmuseum.org/2821/779/V0619726F.jpg, V0619726F.jpg, 2070141
http://fm-digital-assets.fieldmuseum.org/2819/910/V0619727F.jpg, V0619727F.jpg, 2101642
http://fm-digital-assets.fieldmuseum.org/2821/871/V0619728F.jpg, V0619728F.jpg, 4262855
http://fm-digital-assets.fieldmuseum.org/2821/340/V0619729F.jpg, V0619729F.jpg, 856265
http://fm-digital-assets.fieldmuseum.org/2819/884/V0619730F.jpg, V0619730F.jpg, 1398254
http://fm-digital-assets.fieldmuseum.org/2820/780/V0619731F.jpg, V0619731F.jpg, 663807
http://fm-digital-assets.fieldmuseum.org/2821/987/V0619732F.jpg, V0619732F.jpg, 1350362
http://fm-digital-assets.fieldmuseum.org/2819/602/V0619733F.jpg, V0619733F.jpg, 1522444
http://fm-digital-assets.fieldmuseum.org/2822/349/V0619734F.jpg, V0619734F.jpg, 1622191
http://fm-digital-assets.fieldmuseum.org/2822/126/V0619735F.jpg, V0619735F.jpg, 1920859
http://fm-digital-assets.fieldmuseum.org/2820/926/V0619736F.jpg, V0619736F.jpg, 2175567
http://fm-digital-assets.fieldmuseum.org/2821/760/V0619737F.jpg, V0619737F.jpg, 1056459
http://fm-digital-assets.fieldmuseum.org/2822/246/V0619738F.jpg, V0619738F.jpg, 907531
http://fm-digital-assets.fieldmuseum.org/2820/972/V0619739F.jpg, V0619739F.jpg, 1180412
http://fm-digital-assets.fieldmuseum.org/2819/720/V0619740F.jpg, V0619740F.jpg, 1683717
http://fm-digital-assets.fieldmuseum.org/2821/882/V0619741F.jpg, V0619741F.jpg, 1103971
http://fm-digital-assets.fieldmuseum.org/2822/361/V0619742F.jpg, V0619742F.jpg, 969143
http://fm-digital-assets.fieldmuseum.org/2822/376/V0619743F.jpg, V0619743F.jpg, 981459
http://fm-digital-assets.fieldmuseum.org/2819/580/V0619744F.jpg, V0619744F.jpg, 699398
http://fm-digital-assets.fieldmuseum.org/2822/380/V0619745F.jpg, V0619745F.jpg, 1197486
http://fm-digital-assets.fieldmuseum.org/2821/893/V0619746F.jpg, V0619746F.jpg, 985518
http://fm-digital-assets.fieldmuseum.org/2820/638/V0619747F.jpg, V0619747F.jpg, 1106210
http://fm-digital-assets.fieldmuseum.org/2821/486/V0619748F.jpg, V0619748F.jpg, 985502
http://fm-digital-assets.fieldmuseum.org/2820/327/V0619749F.jpg, V0619749F.jpg, 864362
http://fm-digital-assets.fieldmuseum.org/2822/399/V0619750F.jpg, V0619750F.jpg, 265015
http://fm-digital-assets.fieldmuseum.org/2821/884/V0619751F.jpg, V0619751F.jpg, 1180212
http://fm-digital-assets.fieldmuseum.org/2821/364/V0619752F.jpg, V0619752F.jpg, 705938
http://fm-digital-assets.fieldmuseum.org/2822/371/V0619753F.jpg, V0619753F.jpg, 933508
http://fm-digital-assets.fieldmuseum.org/2821/752/V0619754F.jpg, V0619754F.jpg, 1103846
http://fm-digital-assets.fieldmuseum.org/2822/352/V0619755F.jpg, V0619755F.jpg, 1104179
http://fm-digital-assets.fieldmuseum.org/2822/252/V0619756F.jpg, V0619756F.jpg, 1104341
http://fm-digital-assets.fieldmuseum.org/2821/261/V0619757F.jpg, V0619757F.jpg, 992854
http://fm-digital-assets.fieldmuseum.org/2821/960/V0619758F.jpg, V0619758F.jpg, 990916
http://fm-digital-assets.fieldmuseum.org/2820/508/V0619759F.jpg, V0619759F.jpg, 2134792
http://fm-digital-assets.fieldmuseum.org/2822/197/V0619760F.jpg, V0619760F.jpg, 2162810
http://fm-digital-assets.fieldmuseum.org/2822/037/V0619761F.jpg, V0619761F.jpg, 2049171
http://fm-digital-assets.fieldmuseum.org/2819/497/V0619762F.jpg, V0619762F.jpg, 2173738
http://fm-digital-assets.fieldmuseum.org/2819/505/V0619763F.jpg, V0619763F.jpg, 2087022
http://fm-digital-assets.fieldmuseum.org/2819/856/V0619764F.jpg, V0619764F.jpg, 848625
http://fm-digital-assets.fieldmuseum.org/2822/396/V0619765F.jpg, V0619765F.jpg, 2114240
http://fm-digital-assets.fieldmuseum.org/2821/831/V0619766F.jpg, V0619766F.jpg, 105062
http://fm-digital-assets.fieldmuseum.org/2821/408/V0619767F.jpg, V0619767F.jpg, 159732
http://fm-digital-assets.fieldmuseum.org/2822/231/V0619768F.jpg, V0619768F.jpg, 1965645
http://fm-digital-assets.fieldmuseum.org/2820/912/V0619769F.jpg, V0619769F.jpg, 1965646
http://fm-digital-assets.fieldmuseum.org/2819/854/V0619770F.jpg, V0619770F.jpg, 247449
http://fm-digital-assets.fieldmuseum.org/2820/231/V0619771F.jpg, V0619771F.jpg, 809925
http://fm-digital-assets.fieldmuseum.org/2822/444/V0619772F.jpg, V0619772F.jpg, 765772
http://fm-digital-assets.fieldmuseum.org/2822/187/V0619773F.jpg, V0619773F.jpg, 1070198
http://fm-digital-assets.fieldmuseum.org/2821/181/V0619774F.jpg, V0619774F.jpg, 1395706
http://fm-digital-assets.fieldmuseum.org/2822/115/V0619775F.jpg, V0619775F.jpg, 1076287
http://fm-digital-assets.fieldmuseum.org/2820/801/V0619776F.jpg, V0619776F.jpg, 159723
http://fm-digital-assets.fieldmuseum.org/2821/999/V0619777F.jpg, V0619777F.jpg, 282110
http://fm-digital-assets.fieldmuseum.org/2822/008/V0619778F.jpg, V0619778F.jpg, 848560
http://fm-digital-assets.fieldmuseum.org/2820/259/V0619779F.jpg, V0619779F.jpg, 424552
http://fm-digital-assets.fieldmuseum.org/2820/616/V0619780F.jpg, V0619780F.jpg, 1246574
http://fm-digital-assets.fieldmuseum.org/2819/771/V0619781F.jpg, V0619781F.jpg, 222524
